marker	target	nA	nB	sensitive.threshold	med.grpA	med.grpB	med.grpA-med.grpB	count.grpA.sens	count.grpB.sens	percent.grpA.sens	percent.grpB.sens	min.grpA	min.grpB	spearman.r	spearman.p	wilcox.p	mptest.p
OVARY	MAP4K5_ENSG00000012983	19	98	-3.35	-0.4	-0.105	-0.295	0	1	0	1.02040816326531	-2.27	-3.54	-0.0802839721566613	0.194764929014305	0.194621883169102	NA
OVARY	MAPK1_ENSG00000100030	19	98	-4.59	-1.78	-0.825	-0.955	1	3	5.26315789473684	3.06122448979592	-4.88	-6.36	-0.304667381517586	0.000419088678606965	0.000523333060392372	NA
OVARY	MAPK10_ENSG00000109339	19	98	-1.07125	0.39	0.33	0.06	0	4	0	4.08163265306122	-0.5	-4.63	0.0146097842202194	0.56184807425299	0.563718099503713	NA
OVARY	MAPK11_ENSG00000185386	19	98	-2.06	0.51	-0.08	0.59	0	1	0	1.02040816326531	-0.6	-3.21	0.330100764881861	0.999852000785306	0.999802697975265	NA
OVARY	MAPK12_ENSG00000188130	19	98	-1.015	0.69	0.69	0	1	2	5.26315789473684	2.04081632653061	-1.48	-1.53	-0.0257333439975769	0.391502262009792	0.392249366333414	NA
OVARY	MAPK13_ENSG00000156711	19	98	-0.74	0.45	0.67	-0.22	1	3	5.26315789473684	3.06122448979592	-0.8	-6.46	-0.132530849645798	0.0780651948151397	0.0781677030758147	NA
OVARY	MAPK14_ENSG00000112062	19	98	-1.195	0.54	0.655	-0.115	1	4	5.26315789473684	4.08163265306122	-2.01	-1.82	-0.050779609255591	0.293317372400114	0.293489936387438	NA
OVARY	MAPK3_ENSG00000102882	19	98	-2.895	0.01	-0.265	0.275	0	5	0	5.10204081632653	-0.98	-3.77	0.188015808382211	0.978822162258908	0.978754933546077	NA
OVARY	MAPK4_ENSG00000141639	19	98	-3.235	-0.18	-0.235	0.055	0	4	0	4.08163265306122	-2.48	-5.46	0.00926355260277317	0.539481259695989	0.541203733727005	NA
OVARY	MAPK6_ENSG00000069956	19	98	-1.7	0.7	0.16	0.54	0	1	0	1.02040816326531	-0.8	-2.42	0.237426314950769	0.995024860054348	0.994779253553817	NA
OVARY	MAPK7_ENSG00000166484	19	98	-0.87	0.72	0.955	-0.235	0	0	0	0	-0.3	-0.79	-0.101902705805231	0.137139691532966	0.137014693647008	NA
OVARY	MAPK8_ENSG00000107643	19	98	-1.055	0.89	0.47	0.42	0	5	0	5.10204081632653	-0.66	-3.16	0.218212624723539	0.990949511619972	0.990711626032068	NA
OVARY	MAPK9_ENSG00000050748	19	98	-0.215	1.08	0.98	0.1	0	1	0	1.02040816326531	0.26	-0.25	0.0449474057609262	0.684814204664752	0.687152042200455	NA
OVARY	MAPKAPK2_ENSG00000162889	19	98	-2.295	-0.06	0.085	-0.145	0	3	0	3.06122448979592	-1.56	-5.18	-0.0799428251777927	0.195777119792644	0.195635340501807	NA
OVARY	MAPKAPK3_ENSG00000114738	19	98	-3.71	-0.92	-0.965	0.0449999999999999	0	1	0	1.02040816326531	-2.6	-3.86	-0.0428868979481404	0.323072770501354	0.323400508342101	NA
OVARY	MAPKAPK5_ENSG00000089022	19	98	-2.265	0.12	-0.17	0.29	0	3	0	3.06122448979592	-1.42	-4.12	0.113227350000162	0.887913164948957	0.88937127892872	NA
OVARY	MARK1_ENSG00000116141	19	98	-1.935	0.01	-0.05	0.06	0	1	0	1.02040816326531	-0.85	-2.02	0.1152825733137	0.892089061380913	0.893494147324733	NA
OVARY	MARK2_ENSG00000072518	19	98	-1.845	-0.05	-0.075	0.025	1	6	5.26315789473684	6.12244897959184	-3.38	-3.1	-0.0377427328548738	0.343102371192149	0.343545398531762	NA
OVARY	MARK3_ENSG00000075413	19	98	-3.64	-0.98	-1.315	0.335	0	3	0	3.06122448979592	-1.7	-7.97	0.215468619169654	0.990178590691269	0.989946986774634	NA
OVARY	MARK4_ENSG00000007047	19	98	-3.47	-0.36	-0.805	0.445	0	2	0	2.04081632653061	-3.44	-8.49	0.137925555733764	0.930959133620181	0.931782510375003	NA
OVARY	MAST2_ENSG00000086015	19	98	-2.125	-0.1	-0.325	0.225	1	2	5.26315789473684	2.04081632653061	-2.15	-5.64	0.122827385422797	0.906468653817243	0.907677273499819	NA
OVARY	MAST3_ENSG00000099308	19	98	-1.6325	0.63	0.23	0.4	1	1	5.26315789473684	1.02040816326531	-1.93	-2.13	0.131135416125369	0.919712942373473	0.920730281190439	NA
OVARY	MAST4_ENSG00000069020	19	98	-0.665	0.79	0.725	0.0650000000000001	0	3	0	3.06122448979592	-0.18	-0.95	0.066219727498113	0.760950881048557	0.763283231919185	NA
OVARY	MASTL_ENSG00000120539	19	98	-2.985	-0.37	-0.39	0.02	1	4	5.26315789473684	4.08163265306122	-3.58	-11.4	0.0425446794937609	0.675609564847602	0.677929057342507	NA
OVARY	MATK_ENSG00000007264	19	98	-2.255	-0.29	-0.14	-0.15	1	1	5.26315789473684	1.02040816326531	-2.31	-2.26	-0.0349958398460892	0.353983286096208	0.354491809679078	NA
OVARY	MELK_ENSG00000165304	19	98	-0.955	0.56	0.51	0.05	0	5	0	5.10204081632653	-0.54	-1.67	0.0917028807663553	0.835149548328724	0.837167899580481	NA
OVARY	MERTK_ENSG00000153208	19	98	-3.72	-0.31	-0.54	0.23	0	3	0	3.06122448979592	-3.16	-4.95	0.0741084208221854	0.78642887573928	0.788685155870544	NA
OVARY	MET_ENSG00000105976	19	98	-1.375	0.25	0.315	-0.065	0	1	0	1.02040816326531	-1.29	-2.19	-0.0312228315651256	0.369121109833366	0.369723859033721	NA
OVARY	TBCK_ENSG00000145348	19	98	-1.615	0.24	0.28	-0.04	0	2	0	2.04081632653061	-1.61	-2.02	-0.0161257153054819	0.431496785134271	0.432511373400736	NA
OVARY	NIM1K_ENSG00000177453	19	98	-1.57	0.47	0.265	0.205	0	4	0	4.08163265306122	-0.43	-1.94	0.132434740863858	0.922689650773606	0.923650252425575	NA
OVARY	DCLK2_ENSG00000170390	19	98	-2.155	0.11	-0.335	0.445	0	1	0	1.02040816326531	-2.15	-5.63	0.103616686582561	0.866876715051786	0.868575177290577	NA
OVARY	STK40_ENSG00000196182	19	98	-2.5575	-0.595	-0.2525	-0.3425	0	0	0	0	-2.085	-2.41	-0.0775386399447749	0.202999322547093	0.202867777773967	NA
OVARY	CAMKV_ENSG00000164076	19	98	-2.79	-0.72	-0.485	-0.235	1	1	5.26315789473684	1.02040816326531	-3.3	-3.24	-0.0559257721730154	0.274618514093034	0.274705264441523	NA
OVARY	ALPK3_ENSG00000136383	19	98	-2.15	-0.76	-0.15	-0.61	1	6	5.26315789473684	6.12244897959184	-2.67	-9.02	-0.223021896804873	0.00782505929272784	0.00823514640483257	NA
OVARY	MINK1_ENSG00000141503	19	98	-3.095	-0.93	-0.885	-0.045	0	1	0	1.02040816326531	-2.45	-3.11	-0.0284769535854239	0.380266853062068	0.380940769287856	NA
OVARY	MKNK1_ENSG00000079277	19	98	-1.54	0.04	0.28	-0.24	0	1	0	1.02040816326531	-0.81	-2.14	-0.186647626166177	0.0219538968649666	0.0223982067458102	NA
OVARY	MKNK2_ENSG00000099875	19	98	-1.635	0.06	0.245	-0.185	1	2	5.26315789473684	2.04081632653061	-3.46	-2.62	-0.0693095120095783	0.228879701162889	0.228804169189628	NA
OVARY	MYLK3_ENSG00000140795	19	98	-1.82	0.23	0.07	0.16	0	2	0	2.04081632653061	-1.8	-2.1	0.0312223636057938	0.630876999605203	0.633060620098947	NA
OVARY	MOS_ENSG00000172680	19	98	-1.24	0.36	0.21	0.15	0	1	0	1.02040816326531	-0.78	-1.62	0.105674702326418	0.871592767780972	0.873241120883831	NA
OVARY	MPP1_ENSG00000130830	19	98	-1.965	-0.19	0.435	-0.625	2	1	10.5263157894737	1.02040816326531	-2.48	-2.11	-0.193509308717101	0.0182886036863038	0.0187415099505784	NA
OVARY	MPP2_ENSG00000108852	19	98	-2.705	0	-0.43	0.43	0	2	0	2.04081632653061	-1.02	-3.74	0.286490918800416	0.999130466112712	0.998996846043849	NA
OVARY	MPP3_ENSG00000161647	19	98	-3.96	-1.5	-0.425	-1.075	3	2	15.7894736842105	2.04081632653061	-4.63	-9.49	-0.215462564372951	0.00982317109411789	0.0102543825584617	NA
OVARY	MST1R_ENSG00000164078	19	98	-3.23	-1.28	-0.53	-0.75	1	0	5.26315789473684	0	-3.4	-3.22	-0.259376071565179	0.00237173905527842	0.00263645562472677	NA
OVARY	AGK_ENSG00000006530	19	98	-1.715	-0.32	0.06	-0.38	0	2	0	2.04081632653061	-1.69	-2.14	-0.248403239679715	0.00346168448757619	0.00377352246512366	NA
OVARY	MUSK_ENSG00000030304	19	98	-4.67	-1.54	-1.135	-0.405	0	0	0	0	-3.53	-4.26	-0.0202422745433663	0.414250285656061	0.415148456011848	NA
OVARY	MVK_ENSG00000110921	19	98	-2.19375	0.18	-0.01	0.19	0	3	0	3.06122448979592	-1.17	-3.72	-0.0160006693198794	0.432317477445559	0.433347540590878	NA
OVARY	MYLK_ENSG00000065534	19	98	-2.825	-0.4	-0.375	-0.025	0	4	0	4.08163265306122	-2.21	-5.56	-0.0147533692816229	0.437276744582083	0.438330510529627	NA
OVARY	MYLK2_ENSG00000101306	19	98	-6.005	-1.89	-2.17	0.28	0	0	0	0	-5.48	-5.77	0.108074780365687	0.876946499131393	0.878535344773771	NA
OVARY	MYO3A_ENSG00000095777	19	98	-2.235	-0.29	-0.305	0.015	0	2	0	2.04081632653061	-1.58	-4.08	0.0322516722960947	0.635027790815223	0.637227008936385	NA
OVARY	MYO3B_ENSG00000071909	19	98	-1.06625	0.36	0.54	-0.18	0	4	0	4.08163265306122	-0.61	-5.86	0.00347843312077742	0.51478072310239	0.516364904536099	NA
OVARY	N4BP2_ENSG00000078177	19	98	-0.935	0.94	0.695	0.245	0	3	0	3.06122448979592	-0.39	-1.13	0.118856116927851	0.897092246539987	0.898455799410746	NA
OVARY	NAGK_ENSG00000124357	19	98	-4.2975	-0.55	-0.59	0.0399999999999999	1	2	5.26315789473684	2.04081632653061	-8.39	-8.57	0.00452182397799199	0.519211356041111	0.520823799167074	NA
OVARY	NEK1_ENSG00000137601	19	98	-1.575	0.65	0.105	0.545	0	6	0	6.12244897959184	-0.63	-4.1	0.263103230202844	0.997750516523402	0.997545455107942	NA
OVARY	NEK11_ENSG00000114670	19	98	-4.385	-0.57	-1.31	0.74	0	3	0	3.06122448979592	-2.43	-11.32	0.229528957856231	0.993602221294907	0.993353056965325	NA
OVARY	NEK2_ENSG00000117650	19	98	-2.585	-0.23	-0.41	0.18	0	1	0	1.02040816326531	-2.37	-3.31	0.0603859967008219	0.741103804360262	0.743467423097543	NA
OVARY	NEK3_ENSG00000136098	19	98	-3.7825	-0.22	-1.155	0.935	0	1	0	1.02040816326531	-2.41	-4.35	0.214784497275034	0.989419982150497	0.98919165670408	NA
OVARY	NEK4_ENSG00000114904	19	98	-2.18	0.49	0.215	0.275	0	5	0	5.10204081632653	-1.17	-9.13	0.148564389287226	0.945045324643861	0.945619030708694	NA
OVARY	NEK5_ENSG00000197168	19	98	-1.11	0.44	0.43	0.01	2	1	10.5263157894737	1.02040816326531	-1.37	-1.72	-0.111853639889981	0.114940800424687	0.114874597997926	NA
OVARY	NEK6_ENSG00000119408	19	98	-1.25625	0.91	0.67	0.24	0	2	0	2.04081632653061	-0.07	-1.61	0.129398707100203	0.916882240302934	0.917944397908152	NA
OVARY	NEK7_ENSG00000151414	19	98	-3.85	0.26	-0.325	0.585	0	0	0	0	-2.25	-3.4	0.115279549763411	0.892083000337612	0.893488146714454	NA
OVARY	NEK8_ENSG00000160602	19	98	-5.19	-1.61	-1.455	-0.155	0	2	0	2.04081632653061	-3.8	-5.79	-0.159881157490289	0.0425432442338022	0.0428730015941127	NA
OVARY	NEK9_ENSG00000119638	19	98	-2.215	0.05	-0.175	0.225	0	3	0	3.06122448979592	-1.38	-4	0.0936669153370704	0.842429970634075	0.844354987078697	NA
OVARY	NLK_ENSG00000087095	19	98	-2.745	0.16	-0.57	0.73	1	2	5.26315789473684	2.04081632653061	-2.94	-4.23	0.125218778129789	0.909766759478012	0.910937695764691	NA
OVARY	NME1_ENSG00000239672	19	98	-1.4	0.49	0.36	0.13	0	1	0	1.02040816326531	-0.77	-2.85	0.0480338656155428	0.696473388390165	0.698829102923318	NA
OVARY	NME1.NME2_ENSG00000243678	19	98	-0.8875	0.45	0.49	-0.04	0	1	0	1.02040816326531	-0.31	-0.93	-0.0702696174930519	0.226760476531189	0.226679388535673	NA
OVARY	NME3_ENSG00000103024	19	98	-2.705	-0.89	0.025	-0.915	1	2	5.26315789473684	2.04081632653061	-2.96	-3.29	-0.209975432441071	0.011536012920306	0.0119787740463033	NA
OVARY	NME4_ENSG00000103202	19	98	-1.265	0.53	0.51	0.02	0	4	0	4.08163265306122	-0.85	-2.91	0.0370560153565107	0.654189015333262	0.65645265817406	NA
OVARY	NME5_ENSG00000112981	19	98	-0.145	0.87	1.1	-0.23	0	3	0	3.06122448979592	0.11	-0.55	-0.101219336845671	0.13876359048101	0.138635521359127	NA
OVARY	NME6_ENSG00000172113	19	98	-3.7375	-0.47	-0.55	0.0800000000000001	0	2	0	2.04081632653061	-2.31	-6.44	0.1133967017483	0.887245165648168	0.888724785757875	NA
OVARY	NME7_ENSG00000143156	19	98	-0.9375	0.79	0.61	0.18	0	1	0	1.02040816326531	-0.13	-2.05	0.107926171860818	0.874534861337387	0.876180278286528	NA
OVARY	NPR2_ENSG00000159899	19	98	-0.89	0.99	0.67	0.32	0	1	0	1.02040816326531	-0.41	-1.16	0.198314588933064	0.983959731003233	0.983806804280633	NA
OVARY	NRBP1_ENSG00000115216	19	98	-2.705	-0.08	-0.4	0.32	1	5	5.26315789473684	5.10204081632653	-3.66	-6.43	0.0490231593128081	0.698567435102028	0.70096908677086	NA
OVARY	NRBP2_ENSG00000260533	19	98	-4.455	-0.33	-1.155	0.825	0	6	0	6.12244897959184	-2.89	-7.84	0.150275690410284	0.94708521438026	0.947621228923341	NA
OVARY	NRK_ENSG00000123572	19	98	-2.6	0.4	-0.145	0.545	0	3	0	3.06122448979592	-2.35	-6.18	0.102242173171348	0.863662207165076	0.86539358692776	NA
OVARY	NTRK1_ENSG00000198400	19	98	-2.745	-0.32	-0.675	0.355	0	3	0	3.06122448979592	-1	-5.25	0.217869931278534	0.990856183725753	0.990618999762384	NA
OVARY	NTRK2_ENSG00000148053	19	98	-0.5575	1.01	0.81	0.2	0	2	0	2.04081632653061	0.13	-1.34	0.138442702757744	0.930839486701994	0.931672382103413	NA
OVARY	NTRK3_ENSG00000140538	19	98	-0.23	0.88	1.025	-0.145	2	2	10.5263157894737	2.04081632653061	-0.43	-0.31	-0.0593589140938097	0.262475516078342	0.262512193216931	NA
OVARY	NUCKS1_ENSG00000069275	19	98	-0.8	0.59	0.725	-0.135	2	2	10.5263157894737	2.04081632653061	-1.78	-1.21	-0.10670640026898	0.126086638644572	0.125987029401528	NA
OVARY	NUP62_ENSG00000213024	19	98	-5.56	-2.74	-1.885	-0.855	3	5	15.7894736842105	5.10204081632653	-9.92	-12.1	-0.0998388280923043	0.14208340079856	0.14194943803094	NA
OVARY	TPD52L3_ENSG00000170777	19	98	-1.645	0.18	0.17	0.01	2	3	10.5263157894737	3.06122448979592	-2.82	-1.95	0.0339670595088528	0.6419104791757	0.644134291850465	NA
OVARY	OXSR1_ENSG00000172939	19	98	-1.435	0.29	0.225	0.065	0	2	0	2.04081632653061	-1	-2.82	0.0706795939796041	0.775551776016254	0.777845730817438	NA
OVARY	PIK3R5_ENSG00000141506	19	98	-2.7725	-0.69	-0.47	-0.22	0	1	0	1.02040816326531	-2.28	-3.34	-0.0386097169897183	0.340356830057998	0.340788189636502	NA
OVARY	SCYL3_ENSG00000000457	19	98	-2.675	-0.57	-0.17	-0.4	0	1	0	1.02040816326531	-1.8	-2.92	-0.179441470314192	0.0264424000751787	0.0268686293407838	NA
OVARY	PACSIN1_ENSG00000124507	19	98	-2.08	-0.03	0.05	-0.08	0	3	0	3.06122448979592	-1.65	-3.08	-0.0638171387986556	0.247122172582018	0.24710243192989	NA
OVARY	PAK1_ENSG00000149269	19	98	-4.01	-1.9	-1.39	-0.51	3	2	15.7894736842105	2.04081632653061	-5.51	-6.55	-0.223015211671558	0.00782665735481221	0.00823676298102569	NA
OVARY	PAK2_ENSG00000180370	19	98	-1.815	-0.37	0.19	-0.56	1	3	5.26315789473684	3.06122448979592	-2.19	-3.19	-0.139139197172826	0.0681644795293951	0.0683264866619321	NA
OVARY	PAK3_ENSG00000077264	19	98	-2.3375	0.23	-0.395	0.625	0	3	0	3.06122448979592	-1.99	-3.01	0.229242728265019	0.993138066878439	0.9928850751416	NA
OVARY	PAK4_ENSG00000130669	19	98	-1.63	-0.31	0.205	-0.515	1	3	5.26315789473684	3.06122448979592	-2.18	-2.13	-0.283402992729513	0.000979762452764714	0.00114936706083134	NA
OVARY	PAK6_ENSG00000137843	19	98	-1.555	0.08	0.285	-0.205	1	2	5.26315789473684	2.04081632653061	-2.07	-2.45	-0.00583293501930699	0.475115793090858	0.476425403490188	NA
OVARY	PAK7_ENSG00000101349	19	98	-1.65	0.29	0.195	0.095	1	3	5.26315789473684	3.06122448979592	-1.82	-4.18	-0.0078914257626932	0.466351847243316	0.467602522961464	NA
OVARY	PANK1_ENSG00000152782	19	98	-1.13	0.48	0.655	-0.175	0	2	0	2.04081632653061	-0.45	-1.5	-0.0765129493890114	0.206127675740145	0.20600137944636	NA
OVARY	PANK2_ENSG00000125779	19	98	-1.775	0.13	0.045	0.085	0	5	0	5.10204081632653	-0.43	-2.68	0.0552402908144881	0.722924604634831	0.725297353781448	NA
OVARY	PANK3_ENSG00000120137	19	98	-0.72	0.76	0.635	0.125	0	1	0	1.02040816326531	-0.43	-0.95	0.0868063339118329	0.823977780510782	0.826039169496851	NA
OVARY	PANK4_ENSG00000157881	19	98	-5.255	-1.58	-1.15	-0.43	0	2	0	2.04081632653061	-3.97	-6.28	-0.0916057275749082	0.162976999114393	0.162821275561535	NA
OVARY	PAPSS1_ENSG00000138801	19	98	-1.06	0.17	0.39	-0.22	1	4	5.26315789473684	4.08163265306122	-1.2	-1.56	-0.0809747109092071	0.192725135387001	0.192579793923499	NA
OVARY	PAPSS2_ENSG00000198682	19	98	-1.645	0.31	0.305	0.005	0	2	0	2.04081632653061	-0.91	-1.66	0.0583270553602537	0.733903514505162	0.736272880403223	NA
OVARY	PASK_ENSG00000115687	19	98	-2.38	-0.34	-0.085	-0.255	0	1	0	1.02040816326531	-1.28	-5.91	-0.0483780522509685	0.302238298495902	0.302455161865771	NA
OVARY	PCK1_ENSG00000124253	19	98	-2.93	-0.6	-0.525	-0.075	1	2	5.26315789473684	2.04081632653061	-3.04	-3.58	-0.0367116660679438	0.34717214629915	0.347639410168197	NA
OVARY	PCK2_ENSG00000100889	19	98	-1.465	-0.07	0.29	-0.36	0	3	0	3.06122448979592	-1	-3.13	-0.162632601184107	0.0398923492702905	0.0402396897671212	NA
OVARY	CDK16_ENSG00000102225	19	98	-3.02	0.35	-0.145	0.495	0	4	0	4.08163265306122	-0.94	-3.91	0.161945174068184	0.959458095648051	0.959759175966833	NA
OVARY	CDK17_ENSG00000059758	19	98	-2.845	-0.06	-0.19	0.13	1	5	5.26315789473684	5.10204081632653	-3.75	-5	-0.0569555076785683	0.27094781633245	0.271018937159619	NA
OVARY	CDK18_ENSG00000117266	19	98	-6.8	-1.4	-1.61	0.21	0	3	0	3.06122448979592	-5.77	-9.11	0.0905762800570007	0.834278478777579	0.836267222102713	NA
OVARY	PDGFRA_ENSG00000134853	19	98	-2.09	-0.1	0.04	-0.14	0	1	0	1.02040816326531	-1.79	-3.03	-0.0483778709799887	0.302238976367281	0.30245583834787	NA
OVARY	PDGFRB_ENSG00000113721	19	98	-3.79	-1.65	-1.065	-0.585	1	2	5.26315789473684	2.04081632653061	-3.83	-4.28	-0.218214668791399	0.0090499341851508	0.009474098536249	NA
OVARY	PDGFRL_ENSG00000104213	19	98	-0.86	0.17	0.435	-0.265	0	3	0	3.06122448979592	-0.48	-1.37	-0.151313196677317	0.0517072300174604	0.0519750878271354	NA
OVARY	PDIK1L_ENSG00000175087	19	98	-1.165	0.33	0.38	-0.05	0	2	0	2.04081632653061	-1.03	-2.18	-0.0576418266053732	0.268514787406362	0.268575775242224	NA
OVARY	PDK1_ENSG00000152256	19	98	-1.785	0.34	0.05	0.29	0	2	0	2.04081632653061	-1.73	-2.23	0.0741116141602331	0.786438862401971	0.788695150349162	NA
OVARY	PDK2_ENSG00000005882	19	98	-2.22	0.66	-0.075	0.735	0	0	0	0	-0.53	-2.15	0.372265945570408	0.999982096842524	0.999970039571505	NA
OVARY	PDK3_ENSG00000067992	19	98	-1.78	0.31	0.075	0.235	0	4	0	4.08163265306122	-1.03	-8.19	0.0844025219879829	0.817205476953488	0.819309896703689	NA
OVARY	PDK4_ENSG00000004799	19	98	-2.475	0.57	-0.21	0.78	0	3	0	3.06122448979592	-1.09	-3.78	0.233652197227563	0.994383999320952	0.994135699709681	NA
OVARY	PDPK1_ENSG00000140992	19	98	-2.445	-0.58	-0.325	-0.255	1	0	5.26315789473684	0	-3.01	-2.43	-0.174984772145273	0.0295791908947394	0.0299894764222745	NA
OVARY	PDXK_ENSG00000160209	19	98	-0.765	0.54	0.535	0.005	2	2	10.5263157894737	2.04081632653061	-0.82	-0.96	-0.0919512318017429	0.16206245388288	0.161907184236787	NA
OVARY	PFKFB1_ENSG00000158571	19	98	-4.38	-1.38	-1.47	0.0900000000000001	0	0	0	0	-3	-3.83	0.0105805171071445	0.544678300510076	0.546464831496384	NA
OVARY	PFKFB2_ENSG00000123836	19	98	-1.42	-0.07	0.375	-0.445	1	3	5.26315789473684	3.06122448979592	-1.95	-1.93	-0.222676700239769	0.00790794885858759	0.008319114905632	NA
OVARY	PFKFB3_ENSG00000170525	19	98	-3.1475	-0.84	-0.92	0.0800000000000001	2	6	10.5263157894737	6.12244897959184	-4.02	-10.19	-0.0309573406494138	0.37074191206077	0.371361180842435	NA
OVARY	PFKFB4_ENSG00000114268	19	98	-3.45	0.28	-0.425	0.705	0	0	0	0	-1.97	-2.81	0.237080104275785	0.994968876683189	0.994722953026599	NA
OVARY	PFKL_ENSG00000141959	19	98	-1.385	0.49	0.23	0.26	0	10	0	10.2040816326531	-0.99	-2.51	0.171892941121868	0.968070457714543	0.96820466629671	NA
OVARY	PFKM_ENSG00000152556	19	98	-1.25	-0.05	0.46	-0.51	4	3	21.0526315789474	3.06122448979592	-2.31	-10.68	-0.199345023814274	0.0155898731844609	0.0160438568089112	NA
OVARY	PFKP_ENSG00000067057	19	98	-2.865	0.1	-0.66	0.76	0	4	0	4.08163265306122	-2.35	-5.13	0.318052810182915	0.999762550788962	0.999697350589008	NA
OVARY	CDK14_ENSG00000058091	19	98	-3.825	-0.29	-0.88	0.59	0	1	0	1.02040816326531	-1.81	-5.45	0.19316295022402	0.981539577227625	0.981425550626283	NA
OVARY	PGK1_ENSG00000102144	19	98	-2.45625	-0.15	0.09	-0.24	1	2	5.26315789473684	2.04081632653061	-5.32	-3.43	-0.0493925159780716	0.299258571579012	0.299462997617062	NA
OVARY	PGK2_ENSG00000170950	19	98	-1.66125	0.77	0.46	0.31	0	1	0	1.02040816326531	-1.26	-1.75	0.135657848581586	0.926746132238073	0.927648410008556	NA
OVARY	PHKA1_ENSG00000067177	19	98	-0.355	0.57	0.83	-0.26	1	1	5.26315789473684	1.02040816326531	-0.95	-0.62	-0.147196658134008	0.0566287006861169	0.0568634837538404	NA
OVARY	PHKA2_ENSG00000044446	19	98	-1.79	0.28	-0.05	0.33	0	1	0	1.02040816326531	-1.23	-2.34	0.168464784760103	0.965288768532194	0.965476844800268	NA
OVARY	PHKB_ENSG00000102893	19	98	-0.97	0.46	0.39	0.07	0	5	0	5.10204081632653	-0.84	-2.7	0.13175299336434	0.921613166012241	0.92259111793069	NA
OVARY	PHKG1P1_ENSG00000226075	19	98	-2.26	-0.37	-0.125	-0.245	1	0	5.26315789473684	0	-3.19	-2.21	-0.0699911552134996	0.226668920528987	0.226587430355563	NA
OVARY	PHKG2_ENSG00000156873	19	98	-1.695	0.31	0.185	0.125	0	1	0	1.02040816326531	-0.86	-1.7	0.102586420806954	0.864472158665629	0.866195341396526	NA
OVARY	PI4K2B_ENSG00000038210	19	98	-4.805	-1.14	-1.265	0.125	0	3	0	3.06122448979592	-2.93	-6.57	0.0514637954869322	0.709201912157988	0.711570041828586	NA
OVARY	PI4K2A_ENSG00000155252	19	98	-1.44	0.21	0.42	-0.21	0	2	0	2.04081632653061	-0.58	-2.19	-0.00789152925573513	0.466351406994808	0.467602099016153	NA
OVARY	PIK3C2A_ENSG00000011405	19	98	-5.91	-1.58	-2.035	0.455	0	4	0	4.08163265306122	-5.75	-11.18	0.0861172137389058	0.822052535120874	0.824126502811938	NA
OVARY	PIK3C2B_ENSG00000133056	19	98	-2.085	-0.18	0.09	-0.27	1	5	5.26315789473684	5.10204081632653	-2.26	-3.22	-0.209292767027849	0.0117660363436605	0.0122099828424227	NA
OVARY	PIK3C2G_ENSG00000139144	19	98	-3.49	-0.07	-0.94	0.87	0	4	0	4.08163265306122	-2.35	-5.68	0.244968125425035	0.99611580202583	0.995880103027115	NA
OVARY	PIK3C3_ENSG00000078142	19	98	-1.645	-0.07	0.3	-0.37	1	4	5.26315789473684	4.08163265306122	-2.24	-1.89	-0.147536456846198	0.0562091503815422	0.0564467232612957	NA
OVARY	PIK3CA_ENSG00000121879	19	98	-3.79	-0.64	0.06	-0.7	0	3	0	3.06122448979592	-2.4	-9.46	-0.00452177182666832	0.480788865359167	0.482149083273881	NA
OVARY	PIK3CB_ENSG00000051382	19	98	-2.07875	-0.01	-0.35	0.34	0	3	0	3.06122448979592	-1.75	-2.55	0.193051553750719	0.981066221775026	0.980959297388641	NA
OVARY	PIK3CD_ENSG00000171608	19	98	-1.25875	0.55	0.32	0.23	0	4	0	4.08163265306122	-0.78	-2.58	0.150621945232245	0.946725565795675	0.947273222849644	NA
OVARY	PIK3CG_ENSG00000105851	19	98	-2.63	-0.04	-0.435	0.395	0	1	0	1.02040816326531	-2.16	-2.82	0.15714083232373	0.95467869009352	0.955071629381841	NA
OVARY	PIK3R1_ENSG00000145675	19	98	-0.74	0.43	0.635	-0.205	1	5	5.26315789473684	5.10204081632653	-2.53	-4.13	-0.12866792531819	0.0833987138015626	0.0834704208762388	NA
OVARY	PIK3R2_ENSG00000105647	19	98	-1.83	-0.11	-0.005	-0.105	0	1	0	1.02040816326531	-1.36	-2.65	-0.110134998203831	0.118582698010764	0.118504686827638	NA
OVARY	PIK3R3_ENSG00000117461	19	98	-0.855	0.37	0.57	-0.2	0	3	0	3.06122448979592	-0.17	-1.04	-0.108424374876554	0.122286757001731	0.122197661915727	NA
OVARY	PIK3R4_ENSG00000196455	19	98	-2.84	-0.98	-0.6	-0.38	0	3	0	3.06122448979592	-2.37	-4.74	-0.180124633942812	0.0259867434635255	0.0264150903886101	NA
OVARY	PI4KA_ENSG00000241973	19	98	-3.595	-0.83	-0.52	-0.31	1	0	5.26315789473684	0	-7.51	-2.55	-0.0531817460724668	0.284516734776948	0.284647685546681	NA
OVARY	PI4KB_ENSG00000143393	19	98	-1.79	0	-0.055	0.055	0	0	0	0	-0.78	-1.74	0.141702558260534	0.936244644933302	0.936976611644496	NA
OVARY	PIM1_ENSG00000137193	19	98	-1.945	0.19	0.01	0.18	0	1	0	1.02040816326531	-1.53	-2.77	0.0994992808425934	0.857092002907186	0.858887695098611	NA
